site_name,latitude,longitude,age_bin,age_mid,period_name,richness,shannon_H,evenness,openness,roc_chord
Liivjarve Bog,59.30546,27.57509,"[4000, 8000)",6000.0,Mid Holocene,9.785714285714286,1.7451999731417083,0.7681660272322999,0.04940480841766139,0.20815398153698217
Liivjarve Bog,59.30546,27.57509,"[8000, 11500)",9750.0,Early Holocene,6.833333333333333,1.2359970019676314,0.6604135284112292,0.16724357235980844,0.29019648436109297
Lilla Gloppsjön,59.80167,14.62333,"[0, 1000)",500.0,Historical,10.833333333333334,1.8585637345106958,0.7824635836479668,0.003509976293286555,0.2087030434890671
Lilla Gloppsjön,59.80167,14.62333,"[1000, 4000)",2500.0,Late Holocene,10.555555555555555,1.8369053826775361,0.7828145456123854,0.0018507124052416293,0.24983602448192485
Lilla Gloppsjön,59.80167,14.62333,"[4000, 8000)",6000.0,Mid Holocene,9.8,1.7813713586618474,0.7853362938349073,0.0007351458383992749,0.12867596177023696
Lilla Gloppsjön,59.80167,14.62333,"[8000, 11500)",9750.0,Early Holocene,9.384615384615385,1.6252425405709698,0.7327541249028082,0.005956015983017341,0.16064135191077478
Lillsjön,57.08333,12.53333,"[8000, 11500)",9750.0,Early Holocene,11.142857142857142,1.8953212127606833,0.7888290810688284,0.1800629378656748,0.286174043400957
Lillsjön,57.08333,12.53333,"[11500, 21500)",16500.0,Late Pleistocene,10.444444444444445,1.928686720528952,0.8231271310743372,0.18048612968082778,0.265224766001602
Lillsjön,57.93223,16.38903,"[0, 1000)",500.0,Historical,15.217391304347826,2.11486205174242,0.7810471390125412,0.040633399606590015,0.19922747462995338
Lillsjön,57.93223,16.38903,"[1000, 4000)",2500.0,Late Holocene,13.898305084745763,2.0697712867382747,0.7915697706545761,0.01846132634982568,0.17618593792046974
Lina myr,57.57549,18.63309,"[1000, 4000)",2500.0,Late Holocene,10.666666666666666,1.8162505511739475,0.7865746865278901,0.07021155562243066,0.4640725217935694
Lina myr,57.57549,18.63309,"[4000, 8000)",6000.0,Mid Holocene,11.0,1.8629625658390123,0.7793994773859324,0.025169078251746628,0.3140357468702143
Lina myr,57.57549,18.63309,"[8000, 11500)",9750.0,Early Holocene,6.5,1.4715694011782279,0.8172377075747884,0.006980953671593746,0.3410471948024365
Ljungsjön,57.73429,13.33269,"[8000, 11500)",9750.0,Early Holocene,11.333333333333334,1.9222760774399459,0.7939681060714457,0.37269163178108194,0.3084800553822687
Ljungsjön,57.73429,13.33269,"[11500, 21500)",16500.0,Late Pleistocene,11.75,1.8248832622459705,0.7479458062247073,0.2557729422274781,0.25824993606776425
Ljustjärnen,59.76,14.48222,"[0, 1000)",500.0,Historical,10.777777777777779,1.6735933644321732,0.7051204395418638,0.004355857923069092,0.07396949403314526
Ljustjärnen,59.76,14.48222,"[1000, 4000)",2500.0,Late Holocene,9.472222222222221,1.5690131040037965,0.7047352560503222,0.001827829807007743,0.11807428965617908
Ljustjärnen,59.76,14.48222,"[4000, 8000)",6000.0,Mid Holocene,8.931818181818182,1.5807681404235994,0.7268252559857413,0.001061427908554157,0.10659283843493227
Ljustjärnen,59.76,14.48222,"[8000, 11500)",9750.0,Early Holocene,8.857142857142858,1.4152189715514747,0.6555231173476433,0.005453662659880611,0.11239124238935483
Logylet,56.29419,14.98368,"[8000, 11500)",9750.0,Early Holocene,11.1875,2.0779483458720134,0.8637963675365501,0.22158925224040954,0.4246068750081561
Logylet,56.29419,14.98368,"[11500, 21500)",16500.0,Late Pleistocene,11.285714285714286,1.975611040608834,0.8204850274170461,0.2067396973767191,0.2774803354933029
Lomonosovfonna,78.86472,17.425,"[0, 1000)",500.0,Historical,11.1,2.0109053948467457,0.8431146038153644,0.2556302250381198,0.9101871175999845
Lusvatnet,69.06667,15.56667,"[4000, 8000)",6000.0,Mid Holocene,16.5,1.901478007987563,0.6879508046342488,0.015594729030962543,0.18409214617996214
Lusvatnet,69.06667,15.56667,"[8000, 11500)",9750.0,Early Holocene,17.366666666666667,2.076654862520104,0.7374420393267241,0.045710583542284446,0.34598564985908126
Lusvatnet,69.06667,15.56667,"[11500, 21500)",16500.0,Late Pleistocene,17.288888888888888,2.2263248333697243,0.7860356351038781,0.04504818906147053,0.3639383786665683
M23323,67.77167,5.9267,"[1000, 4000)",2500.0,Late Holocene,1.0,0.0,,1.0,0.0
M23323,67.77167,5.9267,"[4000, 8000)",6000.0,Mid Holocene,1.0,0.0,,1.0,0.0
M23323,67.77167,5.9267,"[8000, 11500)",9750.0,Early Holocene,1.0,0.0,,1.0,0.0
M23323,67.77167,5.9267,"[11500, 21500)",16500.0,Late Pleistocene,1.0,0.0,,1.0,0.0
Maanselänsuo,65.61709,29.61124,"[0, 1000)",500.0,Historical,6.5,1.5430864663235404,0.8277890013360134,0.3578441659671424,0.42471904950905454
Maanselänsuo,65.61709,29.61124,"[1000, 4000)",2500.0,Late Holocene,6.777777777777778,1.4834361538610368,0.7893758130442827,0.38574797194475907,0.37521104676743683
Maanselänsuo,65.61709,29.61124,"[4000, 8000)",6000.0,Mid Holocene,7.777777777777778,1.361096585491194,0.6876862507026672,0.11391551986218554,0.2437090817352936
Maanselänsuo,65.61709,29.61124,"[8000, 11500)",9750.0,Early Holocene,7.555555555555555,1.190694378847355,0.5992740172445067,0.4805293071379755,0.2479913076185681
Mabo Moss,58.02114,16.05602,"[0, 1000)",500.0,Historical,9.5,1.5231898699505404,0.6781246316686765,0.022764855520244296,0.20076142766039726
Mabo Moss,58.02114,16.05602,"[1000, 4000)",2500.0,Late Holocene,8.578947368421053,1.6238007659095486,0.7611413337848726,0.0165371491621135,0.22865071701821946
Mabo Moss,58.02114,16.05602,"[4000, 8000)",6000.0,Mid Holocene,8.538461538461538,1.684420345699091,0.7890890172826398,0.02781499034459543,0.19683641308413127
Mabo Moss,58.02114,16.05602,"[8000, 11500)",9750.0,Early Holocene,8.552631578947368,1.4496190503505375,0.6831787336500915,0.1848864848472193,0.2576425061950579
Mabo Moss,58.02114,16.05602,"[11500, 21500)",16500.0,Late Pleistocene,9.25,1.508745362404564,0.6820034051969766,0.2848617992248257,0.28013508368367085
Madtjärn,58.5959,12.17463,"[8000, 11500)",9750.0,Early Holocene,11.846153846153847,1.8788626817911112,0.7604880263809062,0.26938552757916456,0.2197594146342091
Masehjavri,69.04527,20.97475,"[1000, 4000)",2500.0,Late Holocene,9.090909090909092,1.399499617682541,0.6358016037576926,0.11117013384691693,0.09311603775480856
Masehjavri,69.04527,20.97475,"[4000, 8000)",6000.0,Mid Holocene,7.2727272727272725,1.2243934231518534,0.6227414679070352,0.06205928730631771,0.05610298549442212
Masehjavri,69.04527,20.97475,"[8000, 11500)",9750.0,Early Holocene,7.333333333333333,1.2323963896204657,0.6298748231576353,0.19380099522376107,0.20999717762470205
Mattarp,57.48333,14.61667,"[0, 1000)",500.0,Historical,12.6,1.872087710773545,0.7419825403746826,0.19834220833245136,0.26039847266145383
Mattarp,57.48333,14.61667,"[1000, 4000)",2500.0,Late Holocene,9.066666666666666,1.492279716132024,0.676178385105915,0.11684027765761568,0.18016998570021076
Mattarp,57.48333,14.61667,"[4000, 8000)",6000.0,Mid Holocene,8.875,1.6867590503999979,0.7727446159915744,0.07369384526029878,0.20406932203264747
Mayralampi,62.34206,26.23393,"[0, 1000)",500.0,Historical,9.75,1.614204816737655,0.711029678030282,0.053842855374990735,0.13272783514218184
Mayralampi,62.34206,26.23393,"[1000, 4000)",2500.0,Late Holocene,9.928571428571429,1.5574780786485347,0.6837605758193251,0.022941083497409975,0.20420455460013423
Mayralampi,62.34206,26.23393,"[4000, 8000)",6000.0,Mid Holocene,8.65,1.1710946821800072,0.5283548751510072,0.031074391185716664,0.13856274364875
Mayralampi,62.34206,26.23393,"[8000, 11500)",9750.0,Early Holocene,5.0,0.56129107583679,0.352351765490534,0.11690321090090634,0.07117021741918367
Meodden,78.2,22.17,"[0, 1000)",500.0,Historical,5.125,0.8370952130884439,0.5081695342669571,0.9846352764397824,0.5186513344465572
Meodden,78.2,22.17,"[1000, 4000)",2500.0,Late Holocene,3.8076923076923075,0.8593432878209242,0.6589061087706067,0.9956388530118067,0.4388672621677555
Meodden,78.2,22.17,"[4000, 8000)",6000.0,Mid Holocene,3.6666666666666665,0.7071144625938525,0.5740429927149298,0.9979558657812951,0.17398375284211254
Mezhgornoe,66.36667,30.7,"[0, 1000)",500.0,Historical,9.5,1.8694240716659687,0.8354134553513021,0.6798507462686567,0.33324985921359135
Mezhgornoe,66.36667,30.7,"[1000, 4000)",2500.0,Late Holocene,10.88888888888889,1.900165668575938,0.7990956182507297,0.44213954114882065,0.21260154653244362
Mezhgornoe,66.36667,30.7,"[4000, 8000)",6000.0,Mid Holocene,10.5,1.8220380894014185,0.7794355775906734,0.6891624367676986,0.2942956868439921
Mezhgornoe,66.36667,30.7,"[8000, 11500)",9750.0,Early Holocene,11.5,1.949584843752738,0.7977999040343985,0.8845283018867924,0.377990231996561
Mire Johvika,58.4848,22.38803,"[0, 1000)",500.0,Historical,10.0,1.7193861036477156,0.7503002266324602,0.05949015207760908,0.25268279100994934
Mire Johvika,58.4848,22.38803,"[1000, 4000)",2500.0,Late Holocene,11.11111111111111,1.809276879303509,0.7552118448024632,0.03770828006997171,0.3191213613432495
Mire Johvika,58.4848,22.38803,"[4000, 8000)",6000.0,Mid Holocene,10.0,1.6443627187282779,0.7158290031826373,0.07287238906146223,0.24819639059238466
Mire Johvika,58.4848,22.38803,"[8000, 11500)",9750.0,Early Holocene,5.5,1.3556970615684543,0.7976450276135942,0.34919418597579516,0.5148868662899577
Mire Pelisoo,58.46667,22.38333,"[0, 1000)",500.0,Historical,10.636363636363637,1.8555986756627434,0.7880840986396038,0.14669577152622673,0.2101286786090734
Mire Pelisoo,58.46667,22.38333,"[1000, 4000)",2500.0,Late Holocene,9.894736842105264,1.8859606754188476,0.8258184782744143,0.15168981958523461,0.17641494688726364
Mire Pelisoo,58.46667,22.38333,"[4000, 8000)",6000.0,Mid Holocene,10.8125,1.829314744172533,0.7702652829000449,0.08535411346942155,0.21027143681670704
Mire Pelisoo,58.46667,22.38333,"[8000, 11500)",9750.0,Early Holocene,9.090909090909092,1.2819100297432036,0.5819740613484243,0.0601712530876578,0.07012618601142057
Mire Saviku,58.4,27.23333,"[0, 1000)",500.0,Historical,11.25,1.5392152095824136,0.6409288166874645,0.07204793756345856,0.1170564676862355
Mire Saviku,58.4,27.23333,"[1000, 4000)",2500.0,Late Holocene,12.323529411764707,1.9305592972120293,0.773122582704962,0.09415083800278809,0.2201216774654031
Mire Saviku,58.4,27.23333,"[4000, 8000)",6000.0,Mid Holocene,12.26086956521739,1.952800436810641,0.7794181311625515,0.09644809071729711,0.18723254385417035
Mire Saviku,58.4,27.23333,"[8000, 11500)",9750.0,Early Holocene,9.153846153846153,1.458399109393883,0.6640412778070518,0.13763841814433264,0.2095639652376292
Morttjern,59.05972,11.61778,"[0, 1000)",500.0,Historical,13.8,2.1620208008014563,0.8248447893598698,0.007743242182416873,0.22635332231302188
Morttjern,59.05972,11.61778,"[1000, 4000)",2500.0,Late Holocene,13.31578947368421,2.045678110922154,0.7924263386281082,0.005267922033370415,0.16738323974216776
Morttjern,59.05972,11.61778,"[4000, 8000)",6000.0,Mid Holocene,11.652173913043478,1.9343423401392479,0.7908584634053557,0.002025165637338256,0.18542311005546191
Morttjern,59.05972,11.61778,"[8000, 11500)",9750.0,Early Holocene,11.8,1.8001512860584516,0.7367692425798277,0.010992783691042823,0.1550788146614243
Mosfell,64.12611,-20.60972,"[0, 1000)",500.0,Historical,8.619047619047619,1.1094994815867938,0.5249562538783266,0.9702300890697154,0.19736140650937112
Mosfell,64.12611,-20.60972,"[1000, 4000)",2500.0,Late Holocene,6.166666666666667,0.750626393414508,0.4155200941586445,0.899330470493516,0.07201497176249651
Mossen,60.12146,21.58979,"[0, 1000)",500.0,Historical,9.346153846153847,1.6487286062359594,0.7442983816963605,0.23099254378916545,0.2745284606204303
Mossen,60.12146,21.58979,"[1000, 4000)",2500.0,Late Holocene,10.633333333333333,1.7211788156812466,0.7366662601855519,0.12308992885577733,0.24125181899627302
Mshinskoye raised bog,59.01111,29.97722,"[0, 1000)",500.0,Historical,10.5,1.5389197262473049,0.6572559603622801,0.1248020732612063,0.22650276302493608
Mshinskoye raised bog,59.01111,29.97722,"[1000, 4000)",2500.0,Late Holocene,10.176470588235293,1.703972303268562,0.7446394540302766,0.03889878667292133,0.27872918004655167
Mshinskoye raised bog,59.01111,29.97722,"[4000, 8000)",6000.0,Mid Holocene,10.5,1.780395308549767,0.7662217927100785,0.03840565490083296,0.23277325459956666
Mshinskoye raised bog,59.01111,29.97722,"[8000, 11500)",9750.0,Early Holocene,11.857142857142858,1.6584147537854876,0.6720360378617505,0.4191677802386515,0.2555115774383388
Mukkavaara,68.91667,21.0,"[0, 1000)",500.0,Historical,9.0,1.4146077692500545,0.6438157409312426,0.10387123126893494,0.11785101291548454
Mukkavaara,68.91667,21.0,"[1000, 4000)",2500.0,Late Holocene,9.0,1.332308452089973,0.6092067536712059,0.0792720692784753,0.08164429132249759
Mukkavaara,68.91667,21.0,"[4000, 8000)",6000.0,Mid Holocene,7.2105263157894735,1.155935399142417,0.5868101446168034,0.04667320940905648,0.05324393963908238
Mukkavaara,68.91667,21.0,"[8000, 11500)",9750.0,Early Holocene,7.7,1.1759987796213278,0.5760604130357925,0.11754129933618515,0.12111718081563103
Mustjärve bog,59.075,24.1,"[0, 1000)",500.0,Historical,11.555555555555555,1.9093285659451027,0.7866617376591181,0.165996701625326,0.2080892266311055
Mustjärve bog,59.075,24.1,"[1000, 4000)",2500.0,Late Holocene,11.096153846153847,1.8901116479525253,0.7877922045464494,0.11572565693793228,0.32138302136635466
Mustjärve bog,59.075,24.1,"[4000, 8000)",6000.0,Mid Holocene,10.702702702702704,1.9856333533592887,0.8432186049354823,0.17895499178081517,0.31641140607883267
Mustjärve bog,59.075,24.1,"[8000, 11500)",9750.0,Early Holocene,9.657142857142857,1.6146374120027882,0.7179299598896803,0.23910691944633267,0.21705665776999034
Måsåtjørnet,61.5625,10.26778,"[0, 1000)",500.0,Historical,9.5,1.769893099553888,0.7895143672504176,0.01505445555705726,0.1591741132450174
Måsåtjørnet,61.5625,10.26778,"[1000, 4000)",2500.0,Late Holocene,9.416666666666666,1.5539881164001643,0.7001278778426815,0.0017470046209978822,0.11792524628587307
Måsåtjørnet,61.5625,10.26778,"[4000, 8000)",6000.0,Mid Holocene,10.166666666666666,1.5351847409873038,0.6663538775517824,0.001007166494943464,0.1104882783593122
Måsåtjørnet,61.5625,10.26778,"[8000, 11500)",9750.0,Early Holocene,9.466666666666667,1.470610625756184,0.6610785375558169,0.027592334519353147,0.21521005189924108
Nigula,58.00009,24.68735,"[0, 1000)",500.0,Historical,11.25,1.7301870719158516,0.7219189264461101,0.03401665277816797,0.2839085308601218
Nigula,58.00009,24.68735,"[1000, 4000)",2500.0,Late Holocene,10.222222222222221,1.804476086255078,0.7787107261075332,0.02673300634743165,0.34392458604556236
Nigula,58.00009,24.68735,"[4000, 8000)",6000.0,Mid Holocene,9.666666666666666,1.8627502993599603,0.823390588489838,0.04433035933485222,0.2812648222232926
Nigula,58.00009,24.68735,"[8000, 11500)",9750.0,Early Holocene,7.0,1.3344809476555406,0.6857875469241964,0.34547152194211017,0.49707857054726495
Niinsaare,59.24806,27.54083,"[0, 1000)",500.0,Historical,5.6875,1.3171366145044527,0.7763956563225537,0.11110437745997498,0.3105347504075446
Niinsaare,59.24806,27.54083,"[1000, 4000)",2500.0,Late Holocene,7.528301886792453,1.4544141548948073,0.7321676078208537,0.05368203921953535,0.18399926847748643
Nizhneosinovskoye peat bog,60.68702,29.14831,"[0, 1000)",500.0,Historical,8.4,1.5075255714221776,0.7236140734270193,0.19032763353044477,0.4025562672983682
Nizhneosinovskoye peat bog,60.68702,29.14831,"[1000, 4000)",2500.0,Late Holocene,9.375,1.57923254070789,0.7123109929022493,0.0708296711535562,0.30818366407526143
Nizhneosinovskoye peat bog,60.68702,29.14831,"[4000, 8000)",6000.0,Mid Holocene,10.875,1.601394001149641,0.6753447690583387,0.11071912712158845,0.2107230153241926
Nizhneosinovskoye peat bog,60.68702,29.14831,"[8000, 11500)",9750.0,Early Holocene,9.727272727272727,1.4886174290722636,0.6691666410698782,0.2617059053828855,0.34938790311555573
Nosuo,64.56667,30.83333,"[0, 1000)",500.0,Historical,13.0,1.851834329773899,0.7219769561480196,0.8701298701298701,
Nosuo,64.56667,30.83333,"[1000, 4000)",2500.0,Late Holocene,10.6,1.6979909994523457,0.7189060036911639,0.745314807567446,0.2790072588952759
Nosuo,64.56667,30.83333,"[4000, 8000)",6000.0,Mid Holocene,13.75,1.9120724768372999,0.7336400868941397,0.566684854210493,0.23074601525312433
Nosuo,64.56667,30.83333,"[8000, 11500)",9750.0,Early Holocene,14.8,2.0346540527601364,0.7644037154665682,0.8412115139541859,0.3984657279859372
PS2863,80.55767,10.29933,"[0, 1000)",500.0,Historical,3.0,0.8675632284814613,0.7896900821428475,1.0,
PS2863,80.55767,10.29933,"[1000, 4000)",2500.0,Late Holocene,3.1875,0.9237512381057845,0.8222289536106138,1.0,0.7226405452049598
PS2863,80.55767,10.29933,"[4000, 8000)",6000.0,Mid Holocene,4.0,1.1704493809387548,0.870060918073059,0.9523809523809523,0.6268960903731766
PS2863,80.55767,10.29933,"[8000, 11500)",9750.0,Early Holocene,4.5,1.1669359594868078,0.8186534595905497,1.0,0.8508356131654568
PS2863,80.55767,10.29933,"[11500, 21500)",16500.0,Late Pleistocene,8.821428571428571,1.6200525982138367,0.7847555411074242,0.9910714285714286,0.4527034250727061
Palomaa,69.2778,27.19048,"[0, 1000)",500.0,Historical,8.614173228346457,1.08512503369701,0.5068133685216223,0.9009287926534367,0.12998532768931462
Parika,58.48888,25.77353,"[0, 1000)",500.0,Historical,11.714285714285714,1.8615485294739749,0.7635677852289604,0.062196066627981994,0.4357379681797093
Parika,58.48888,25.77353,"[1000, 4000)",2500.0,Late Holocene,12.058823529411764,1.9191111794818647,0.7757219601260296,0.03067193339487971,0.3135186118043305
Parika,58.48888,25.77353,"[4000, 8000)",6000.0,Mid Holocene,11.692307692307692,2.0127561923352895,0.8227573460484211,0.11677515722144277,0.421783331302147
Parika,58.48888,25.77353,"[8000, 11500)",9750.0,Early Holocene,8.7,1.4787418243171748,0.7028532774537237,0.3594235035013547,0.3645612755342729
Pitkasoo,58.27111,22.22222,"[0, 1000)",500.0,Historical,12.0,2.26523113255139,0.9115960685060938,0.12283894449499545,
Pitkasoo,58.27111,22.22222,"[1000, 4000)",2500.0,Late Holocene,13.647058823529411,2.2592871498065192,0.8670739618630044,0.09555783159953168,0.24893846103370834
Pitkasoo,58.27111,22.22222,"[4000, 8000)",6000.0,Mid Holocene,10.6,1.947249178257616,0.8344937376422459,0.0895943344761818,0.2257060202157772
Pitkasoo,58.27111,22.22222,"[8000, 11500)",9750.0,Early Holocene,10.2,1.5732609070729402,0.6812823874696455,0.10260829686705968,0.18261985367733038
Ptichje,66.35,30.56667,"[0, 1000)",500.0,Historical,11.5,1.7633232155267318,0.7225467003781861,0.8658512499294622,0.1043874434106539
Ptichje,66.35,30.56667,"[1000, 4000)",2500.0,Late Holocene,11.555555555555555,1.8582709644325333,0.7627148700338909,0.5695707644200838,0.20725197381076277
Ptichje,66.35,30.56667,"[4000, 8000)",6000.0,Mid Holocene,12.0,1.645140726083421,0.664678054580937,0.8454614089721473,0.15671746210281293
Ptichje,66.35,30.56667,"[8000, 11500)",9750.0,Early Holocene,11.8,1.840554009162713,0.7476618722418575,0.9134844542325669,0.5210561934301362
Påidre,58.27592,25.50484,"[1000, 4000)",2500.0,Late Holocene,12.38888888888889,1.974395647644039,0.7871768560547603,0.05740388427665629,0.16997916228069798
Påidre,58.27592,25.50484,"[4000, 8000)",6000.0,Mid Holocene,10.013698630136986,1.7526414269212045,0.7665257006496633,0.1482518673001403,0.1602306693645378
Raigastvere Lake,58.59222,26.64967,"[0, 1000)",500.0,Historical,12.090909090909092,1.8897841710479026,0.7627752634141555,0.11427764950401005,0.19162726942754885
Raigastvere Lake,58.59222,26.64967,"[1000, 4000)",2500.0,Late Holocene,10.724137931034482,1.8357781920960239,0.776168923333654,0.039261237433936336,0.20497033059111608
Raigastvere Lake,58.59222,26.64967,"[4000, 8000)",6000.0,Mid Holocene,10.63265306122449,1.986767866059672,0.844304169375386,0.0337903846785798,0.2098400809162536
Raigastvere Lake,58.59222,26.64967,"[8000, 11500)",9750.0,Early Holocene,7.407407407407407,1.4152475119151944,0.7096147972547975,0.11844255955261139,0.14652131377548716
Ran Viken,56.28145,14.29056,"[0, 1000)",500.0,Historical,10.357142857142858,1.9290838327064306,0.8311848790445884,0.02425139865434795,0.13176964053488519
Ran Viken,56.28145,14.29056,"[1000, 4000)",2500.0,Late Holocene,9.285714285714286,1.8294916157417478,0.8252093932933022,0.02281916490470379,0.08961778549192025
Ran Viken,56.28145,14.29056,"[4000, 8000)",6000.0,Mid Holocene,9.446428571428571,1.7365483658305525,0.7755746457770577,0.01717323857480555,0.07649080317776999
Ran Viken,56.28145,14.29056,"[8000, 11500)",9750.0,Early Holocene,8.137931034482758,1.4808625718410118,0.7113352780205775,0.07334614438126827,0.11462893889006008
Reinskaret bog,62.80639,11.94056,"[0, 1000)",500.0,Historical,11.5,2.0056347832712937,0.8265277727631848,0.5021748962696398,0.2584572493003697
Reinskaret bog,62.80639,11.94056,"[1000, 4000)",2500.0,Late Holocene,10.5,1.874175193800058,0.7985665446716858,0.5102003336018558,0.30570874124058184
Reinskaret bog,62.80639,11.94056,"[4000, 8000)",6000.0,Mid Holocene,11.444444444444445,1.9366015933780218,0.809939104114381,0.5258310948873696,0.3198193083859315
Reinskaret bog,62.80639,11.94056,"[8000, 11500)",9750.0,Early Holocene,10.166666666666666,1.7948019782496394,0.7764207178771231,0.4853159671619567,0.3436012919788749
Rogberga,57.73611,14.28861,"[0, 1000)",500.0,Historical,15.047619047619047,2.2088482857158844,0.8168517810752546,0.254457871533016,0.37554150518127083
Rogberga,57.73611,14.28861,"[1000, 4000)",2500.0,Late Holocene,14.058823529411764,2.2158296070183607,0.8407753624417842,0.06344824097175027,0.44694295650980825
Rogberga,57.73611,14.28861,"[4000, 8000)",6000.0,Mid Holocene,13.0,2.0556385912594966,0.8050115284141454,0.015374904826881478,0.40259521731967907
Rosenbergdalen,78.07778,20.9258,"[4000, 8000)",6000.0,Mid Holocene,9.738095238095237,1.4123523024646625,0.628777737211037,0.8064487304195543,0.46440439946656803
Rosenbergdalen,78.07778,20.9258,"[8000, 11500)",9750.0,Early Holocene,11.25,1.4844266771776178,0.616491380487602,0.7165577226808164,0.34450091982972364
Rukatunturi,66.16667,29.15,"[0, 1000)",500.0,Historical,9.0,1.8236224103113012,0.8367963398871242,0.10224798394376056,0.38337972939642784
Rukatunturi,66.16667,29.15,"[1000, 4000)",2500.0,Late Holocene,9.428571428571429,1.8667395052811508,0.8332930419835175,0.13204682781665883,0.26194636989279896
Rukatunturi,66.16667,29.15,"[4000, 8000)",6000.0,Mid Holocene,8.25,1.5234794324736403,0.7227534250016557,0.08861453757277045,0.17984051388227607
Rålstranda,77.0017,15.2572,"[0, 1000)",500.0,Historical,9.80952380952381,2.0232516188036493,0.9048951040212637,0.4753901744110723,0.8172672140277858
Råttuvarri,69.35,20.31667,"[1000, 4000)",2500.0,Late Holocene,6.4,1.3361500212347681,0.7212507982902198,0.08320726253519695,0.08182711755549718
Råttuvarri,69.35,20.31667,"[4000, 8000)",6000.0,Mid Holocene,7.0,1.1968417384852954,0.626228541095527,0.04171123407252691,0.0978606853288072
Råttuvarri,69.35,20.31667,"[8000, 11500)",9750.0,Early Holocene,8.5,1.0581676688178843,0.4942582529013574,0.10381636223949231,0.16683251820578
Råtåsj¢en,62.26667,9.83333,"[0, 1000)",500.0,Historical,10.666666666666666,1.7343845325294236,0.7457399357069092,0.0017730496453900707,0.27775760788597414
Råtåsj¢en,62.26667,9.83333,"[1000, 4000)",2500.0,Late Holocene,10.095238095238095,1.666824029777989,0.7284916092242032,0.0024842725501093422,0.11897983923972602
Råtåsj¢en,62.26667,9.83333,"[4000, 8000)",6000.0,Mid Holocene,8.076923076923077,1.4990131000303855,0.7248042742429871,0.002345872795874977,0.14168729280277673
Råtåsj¢en,62.26667,9.83333,"[8000, 11500)",9750.0,Early Holocene,12.61111111111111,1.92904709878698,0.7706240915980879,0.017946287861060967,0.21099636615055817
Saksunarvatn,62.24107,-7.15784,"[1000, 4000)",2500.0,Late Holocene,18.0,2.2065511343724356,0.7647556195310937,0.8580558606224726,0.17756483751233929
Saksunarvatn,62.24107,-7.15784,"[4000, 8000)",6000.0,Mid Holocene,17.40909090909091,2.1895756291500814,0.767576444195853,0.8127502524557589,0.1861922520991162
Saksunarvatn,62.24107,-7.15784,"[8000, 11500)",9750.0,Early Holocene,14.583333333333334,2.129897836762313,0.7970158154350706,0.618871988301755,0.41077915592278513
Sarnate,57.10861,21.44083,"[0, 1000)",500.0,Historical,11.0,2.110429119824368,0.8801173027717235,0.09756097560975613,
Sarnate,57.10861,21.44083,"[1000, 4000)",2500.0,Late Holocene,13.2,2.066727218943649,0.8124410862852691,0.1712966600730092,0.36043635106725463
Sarnate,57.10861,21.44083,"[4000, 8000)",6000.0,Mid Holocene,7.076923076923077,1.4397675516785484,0.7443798219865465,0.029173971245043347,0.31374895362181643
Sarnate,57.10861,21.44083,"[8000, 11500)",9750.0,Early Holocene,12.333333333333334,1.6924954677998567,0.6937108174037873,0.14130036630036633,0.5856448900585498
Semmeldalen,77.92761,15.42529,"[0, 1000)",500.0,Historical,11.0,1.6224969945050072,0.6766338016970753,0.719734852889871,
Semmeldalen,77.92761,15.42529,"[1000, 4000)",2500.0,Late Holocene,10.933333333333334,1.5525736388530298,0.659725459178828,0.7345384683639086,0.5031432856724709
Siggaboda,56.46667,14.56667,"[0, 1000)",500.0,Historical,8.307692307692308,1.600789205500436,0.7663350347288218,0.0330919098411186,0.22857567039896634
Siggaboda,56.46667,14.56667,"[1000, 4000)",2500.0,Late Holocene,7.6923076923076925,1.487058675704963,0.7360821123558641,0.014427390436970835,0.21534848074794904
Siikasuo,61.3,22.06667,"[0, 1000)",500.0,Historical,6.4,1.4438307042904333,0.779937950666706,0.056945655889733104,0.19251471546754584
Siikasuo,61.3,22.06667,"[1000, 4000)",2500.0,Late Holocene,8.926829268292684,1.5983990531613488,0.7409864528347845,0.04222828209010183,0.18198252116646915
Siikasuo,61.3,22.06667,"[4000, 8000)",6000.0,Mid Holocene,9.25,1.609957065802589,0.725117623395587,0.03262188622674152,0.18100044629358208
Sipola,65.05699,24.79939,"[0, 1000)",500.0,Historical,8.789473684210526,1.5608668491838913,0.7211103816906717,0.27356093838414014,0.2740620304111392
Sjuhollendarbukta,70.92,-8.9,"[0, 1000)",500.0,Historical,7.136363636363637,1.1340487275721756,0.5832314257487606,0.7758778254376768,0.6017657895705085
Skvarran,57.1894,16.15266,"[8000, 11500)",9750.0,Early Holocene,10.095238095238095,1.7182755045183804,0.7478734508047188,0.21617158093121405,0.21511600654945034
Skvarran,57.1894,16.15266,"[11500, 21500)",16500.0,Late Pleistocene,9.9,1.5960117351833187,0.6979262412467981,0.2120762126017423,0.17723871979789235
Smeerenburg,79.733,10.9895,"[0, 1000)",500.0,Historical,5.588235294117647,1.0164925591640934,0.6256511286028439,0.9027851464224423,0.5582335170590177
Spjällsjön,56.68361,14.59256,"[8000, 11500)",9750.0,Early Holocene,11.15,1.853844490112889,0.7710693463680536,0.17190064351182863,0.16380770262361252
